  0.735943E-04  0.199586E+08  0.199586E+08  0.259005E+08  0.258994E+08  0.000000E+00  0.199586E+08
  0.869415E-04  0.199580E+08  0.199580E+08  0.256233E+08  0.256219E+08  0.000000E+00  0.199580E+08
  0.102709E-03  0.199573E+08  0.199573E+08  0.252410E+08  0.252390E+08  0.000000E+00  0.199573E+08
  0.121337E-03  0.199562E+08  0.199562E+08  0.247162E+08  0.247135E+08  0.000000E+00  0.199562E+08
  0.143342E-03  0.199547E+08  0.199547E+08  0.240003E+08  0.239967E+08  0.000000E+00  0.199547E+08
  0.169339E-03  0.199527E+08  0.199527E+08  0.230330E+08  0.230283E+08  0.000000E+00  0.199527E+08
  0.200050E-03  0.199498E+08  0.199498E+08  0.217426E+08  0.217365E+08  0.000000E+00  0.199498E+08
  0.236331E-03  0.199459E+08  0.199459E+08  0.200526E+08  0.200449E+08  0.000000E+00  0.199459E+08
  0.279193E-03  0.199404E+08  0.199404E+08  0.178958E+08  0.178867E+08  0.000000E+00  0.199404E+08
  0.329827E-03  0.199329E+08  0.199329E+08  0.152438E+08  0.152337E+08  0.000000E+00  0.199329E+08
  0.389645E-03  0.199227E+08  0.199226E+08  0.121532E+08  0.121434E+08  0.000000E+00  0.199227E+08
  0.460311E-03  0.199087E+08  0.199087E+08  0.882458E+07  0.881690E+07  0.000000E+00  0.199087E+08
  0.543793E-03  0.198900E+08  0.198900E+08  0.564043E+07  0.563702E+07  0.000000E+00  0.198900E+08
  0.642415E-03  0.198650E+08  0.198650E+08  0.311038E+07  0.311215E+07  0.000000E+00  0.198650E+08
  0.758924E-03  0.198321E+08  0.198321E+08  0.163317E+07  0.163772E+07  0.000000E+00  0.198321E+08
  0.896563E-03  0.197894E+08  0.197893E+08  0.112190E+07  0.112388E+07  0.000000E+00  0.197894E+08
  0.105916E-02  0.197344E+08  0.197343E+08  0.914424E+06  0.911724E+06  0.000000E+00  0.197344E+08
  0.125125E-02  0.196644E+08  0.196642E+08  0.494971E+06  0.493931E+06  0.000000E+00  0.196644E+08
  0.147818E-02  0.195759E+08  0.195757E+08  0.204818E+06  0.207100E+06  0.000000E+00  0.195759E+08
  0.174627E-02  0.194651E+08  0.194647E+08  0.182834E+06  0.181075E+06  0.000000E+00  0.194650E+08
  0.206297E-02  0.193273E+08  0.193268E+08  0.503793E+05  0.517065E+05  0.000000E+00  0.193272E+08
  0.243711E-02  0.191575E+08  0.191568E+08  0.502896E+05  0.482512E+05  0.000000E+00  0.191574E+08
  0.287911E-02  0.189499E+08  0.189490E+08  0.136524E+05  0.105909E+05  0.000000E+00  0.189498E+08
  0.340126E-02  0.186986E+08  0.186972E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.186983E+08
  0.401812E-02  0.183969E+08  0.183950E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.183966E+08
  0.474684E-02  0.180381E+08  0.180356E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.180377E+08
  0.482662E-02  0.179989E+08  0.179963E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.179985E+08
  0.490774E-02  0.179589E+08  0.179563E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.179585E+08
  0.499022E-02  0.179184E+08  0.179156E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.179179E+08
