     2    0.11062E+04    0.55149E-01    0.35555E+01    0.10873E+07    0.30556E+05
     3    0.10401E+04    0.93400E-01    0.44814E+01    0.16723E+07    0.36540E+05
     4    0.97567E+03    0.10914E+00    0.46515E+01    0.21923E+07    0.39447E+05
     5    0.92493E+03    0.10090E+00    0.43587E+01    0.26518E+07    0.40676E+05
     6    0.88766E+03    0.77818E-01    0.38368E+01    0.30575E+07    0.40943E+05
     7    0.86156E+03    0.51536E-01    0.32371E+01    0.34173E+07    0.40640E+05
     8    0.84367E+03    0.30416E-01    0.26505E+01    0.37378E+07    0.39988E+05
     9    0.83328E+03    0.17545E-01    0.21344E+01    0.40247E+07    0.39097E+05
    10    0.82749E+03    0.11785E-01    0.17135E+01    0.42816E+07    0.38092E+05
    11    0.82544E+03    0.10092E-01    0.14037E+01    0.45134E+07    0.37065E+05
    12    0.82738E+03    0.96646E-02    0.12057E+01    0.47211E+07    0.36027E+05
    13    0.83160E+03    0.90076E-02    0.11048E+01    0.49095E+07    0.35035E+05
    14    0.83720E+03    0.79068E-02    0.10805E+01    0.50789E+07    0.34065E+05
    15    0.84427E+03    0.68168E-02    0.11105E+01    0.52327E+07    0.33127E+05
    16    0.85294E+03    0.62026E-02    0.11731E+01    0.53720E+07    0.32221E+05
    17    0.86294E+03    0.61942E-02    0.12496E+01    0.54971E+07    0.31341E+05
    18    0.87332E+03    0.65973E-02    0.13261E+01    0.56108E+07    0.30500E+05
    19    0.88528E+03    0.71119E-02    0.13960E+01    0.57137E+07    0.29670E+05
    20    0.89745E+03    0.75353E-02    0.14528E+01    0.58061E+07    0.28860E+05
    21    0.91011E+03    0.78632E-02    0.14968E+01    0.58893E+07    0.28070E+05
    22    0.92325E+03    0.82383E-02    0.15305E+01    0.59644E+07    0.27306E+05
    23    0.93675E+03    0.88353E-02    0.15591E+01    0.60318E+07    0.26562E+05
    24    0.95063E+03    0.97619E-02    0.15869E+01    0.60919E+07    0.25837E+05
    25    0.96485E+03    0.11035E-01    0.16168E+01    0.61457E+07    0.25140E+05
    26    0.97934E+03    0.12604E-01    0.16522E+01    0.61929E+07    0.24468E+05
    27    0.99413E+03    0.14408E-01    0.16926E+01    0.62349E+07    0.23834E+05
    28    0.10092E+04    0.16413E-01    0.17373E+01    0.62717E+07    0.23228E+05
    29    0.10245E+04    0.18615E-01    0.17847E+01    0.63036E+07    0.22645E+05
    30    0.10400E+04    0.21020E-01    0.18306E+01    0.63312E+07    0.22089E+05
    31    0.10557E+04    0.23630E-01    0.18715E+01    0.63540E+07    0.21554E+05
    32    0.10716E+04    0.26428E-01    0.19039E+01    0.63733E+07    0.21042E+05
    33    0.10878E+04    0.29382E-01    0.19247E+01    0.63891E+07    0.20547E+05
    34    0.11041E+04    0.32473E-01    0.19319E+01    0.64015E+07    0.20063E+05
    35    0.11207E+04    0.35708E-01    0.19251E+01    0.64109E+07    0.19591E+05
    36    0.11375E+04    0.39118E-01    0.19042E+01    0.64172E+07    0.19132E+05
    37    0.11544E+04    0.42751E-01    0.18707E+01    0.64206E+07    0.18686E+05
    38    0.11714E+04    0.46650E-01    0.18265E+01    0.64216E+07    0.18253E+05
    39    0.11888E+04    0.50826E-01    0.17728E+01    0.64203E+07    0.17832E+05
    40    0.12063E+04    0.55286E-01    0.17099E+01    0.64168E+07    0.17425E+05
    41    0.12241E+04    0.60031E-01    0.16386E+01    0.64112E+07    0.17034E+05
    42    0.12420E+04    0.65057E-01    0.15602E+01    0.64037E+07    0.16659E+05
    43    0.12599E+04    0.70355E-01    0.14754E+01    0.63944E+07    0.16297E+05
    44    0.12779E+04    0.75933E-01    0.13820E+01    0.63833E+07    0.15950E+05
    45    0.12963E+04    0.81788E-01    0.12776E+01    0.63706E+07    0.15614E+05
    46    0.13149E+04    0.87920E-01    0.11611E+01    0.63564E+07    0.15289E+05
    47    0.13337E+04    0.94312E-01    0.10321E+01    0.63409E+07    0.14974E+05
    48    0.13525E+04    0.10096E+00    0.89044E+00    0.63241E+07    0.14666E+05
    49    0.13714E+04    0.10786E+00    0.73575E+00    0.63062E+07    0.14365E+05
    50    0.13906E+04    0.11502E+00    0.56627E+00    0.62871E+07    0.14071E+05
    51    0.14101E+04    0.12245E+00    0.38058E+00    0.62670E+07    0.13783E+05
    52    0.14299E+04    0.13015E+00    0.18018E+00    0.62458E+07    0.13503E+05
    53    0.14497E+04    0.13815E+00   -0.32930E-01    0.62237E+07    0.13229E+05
    54    0.14696E+04    0.14643E+00   -0.25778E+00    0.62007E+07    0.12964E+05
    55    0.14895E+04    0.15499E+00   -0.49401E+00    0.61771E+07    0.12707E+05
    56    0.15098E+04    0.16385E+00   -0.74272E+00    0.61527E+07    0.12459E+05
    57    0.15304E+04    0.17301E+00   -0.10047E+01    0.61277E+07    0.12219E+05
    58    0.15513E+04    0.18247E+00   -0.12784E+01    0.61020E+07    0.11985E+05
    59    0.15722E+04    0.19222E+00   -0.15621E+01    0.60757E+07    0.11759E+05
    60    0.15933E+04    0.20225E+00   -0.18574E+01    0.60489E+07    0.11537E+05
    61    0.16147E+04    0.21253E+00   -0.21662E+01    0.60216E+07    0.11322E+05
    62    0.16362E+04    0.22309E+00   -0.24885E+01    0.59938E+07    0.11111E+05
    63    0.16580E+04    0.23389E+00   -0.28241E+01    0.59656E+07    0.10905E+05
    64    0.16798E+04    0.24495E+00   -0.31728E+01    0.59370E+07    0.10704E+05
    65    0.17019E+04    0.25626E+00   -0.35341E+01    0.59081E+07    0.10508E+05
    66    0.17242E+04    0.26780E+00   -0.39079E+01    0.58788E+07    0.10317E+05
    67    0.17466E+04    0.27957E+00   -0.42937E+01    0.58493E+07    0.10130E+05
    68    0.17692E+04    0.29158E+00   -0.46913E+01    0.58195E+07    0.99474E+04
