    0.10000E-03    0.47727E+03
    0.10202E-03    0.48654E+03
    0.10408E-03    0.49599E+03
    0.10618E-03    0.50563E+03
    0.10833E-03    0.51545E+03
    0.11052E-03    0.52546E+03
    0.11275E-03    0.53566E+03
    0.11503E-03    0.54606E+03
    0.11735E-03    0.55667E+03
    0.11972E-03    0.56748E+03
    0.12214E-03    0.57850E+03
    0.12461E-03    0.58973E+03
    0.12712E-03    0.60118E+03
    0.12969E-03    0.61286E+03
    0.13231E-03    0.62476E+03
    0.13499E-03    0.63689E+03
    0.13771E-03    0.64925E+03
    0.14049E-03    0.66186E+03
    0.14333E-03    0.67471E+03
    0.14623E-03    0.68780E+03
    0.14918E-03    0.70116E+03
    0.15220E-03    0.71477E+03
    0.15527E-03    0.72864E+03
    0.15841E-03    0.74278E+03
    0.16161E-03    0.75720E+03
    0.16487E-03    0.77189E+03
    0.16820E-03    0.78687E+03
    0.17160E-03    0.80214E+03
    0.17507E-03    0.81770E+03
    0.17860E-03    0.83357E+03
    0.18221E-03    0.84974E+03
    0.18589E-03    0.86622E+03
    0.18965E-03    0.88303E+03
    0.19348E-03    0.90015E+03
    0.19739E-03    0.91761E+03
    0.20138E-03    0.93541E+03
    0.20544E-03    0.95355E+03
    0.20959E-03    0.97204E+03
    0.21383E-03    0.99088E+03
    0.21815E-03    0.10101E+04
    0.22255E-03    0.10297E+04
    0.22705E-03    0.10496E+04
    0.23164E-03    0.10700E+04
    0.23632E-03    0.10907E+04
    0.24109E-03    0.11118E+04
    0.24596E-03    0.11334E+04
    0.25093E-03    0.11553E+04
    0.25600E-03    0.11777E+04
    0.26117E-03    0.12005E+04
    0.26645E-03    0.12238E+04
    0.27183E-03    0.12475E+04
    0.27732E-03    0.12716E+04
    0.28292E-03    0.12962E+04
    0.28864E-03    0.13213E+04
    0.29447E-03    0.13469E+04
    0.30042E-03    0.13729E+04
    0.30649E-03    0.13995E+04
    0.31268E-03    0.14265E+04
    0.31899E-03    0.14541E+04
    0.32544E-03    0.14822E+04
    0.33201E-03    0.15109E+04
    0.33872E-03    0.15401E+04
    0.34556E-03    0.15698E+04
    0.35254E-03    0.16002E+04
    0.35966E-03    0.16311E+04
