     2    0.11216E+04    0.55968E-01    0.00000E+00    0.35996E+01
     3    0.10541E+04    0.94675E-01    0.00000E+00    0.45361E+01
     4    0.98847E+03    0.11048E+00    0.00000E+00    0.47066E+01
     5    0.93684E+03    0.10199E+00    0.00000E+00    0.44084E+01
     6    0.89894E+03    0.78522E-01    0.00000E+00    0.38786E+01
     7    0.87239E+03    0.51908E-01    0.00000E+00    0.32707E+01
     8    0.85420E+03    0.30592E-01    0.00000E+00    0.26766E+01
     9    0.84362E+03    0.17648E-01    0.00000E+00    0.21544E+01
    10    0.83772E+03    0.11885E-01    0.00000E+00    0.17290E+01
    11    0.83562E+03    0.10201E-01    0.00000E+00    0.14164E+01
    12    0.83756E+03    0.97689E-02    0.00000E+00    0.12171E+01
    13    0.84182E+03    0.90916E-02    0.00000E+00    0.11160E+01
    14    0.84748E+03    0.79701E-02    0.00000E+00    0.10922E+01
    15    0.85463E+03    0.68704E-02    0.00000E+00    0.11231E+01
    16    0.86341E+03    0.62589E-02    0.00000E+00    0.11867E+01
    17    0.87353E+03    0.62592E-02    0.00000E+00    0.12641E+01
    18    0.88405E+03    0.66690E-02    0.00000E+00    0.13411E+01
    19    0.89616E+03    0.71846E-02    0.00000E+00    0.14115E+01
    20    0.90849E+03    0.76049E-02    0.00000E+00    0.14684E+01
    21    0.92132E+03    0.79309E-02    0.00000E+00    0.15125E+01
    22    0.93463E+03    0.83099E-02    0.00000E+00    0.15464E+01
    23    0.94832E+03    0.89181E-02    0.00000E+00    0.15750E+01
    24    0.96238E+03    0.98616E-02    0.00000E+00    0.16032E+01
    25    0.97680E+03    0.11154E-01    0.00000E+00    0.16335E+01
    26    0.99148E+03    0.12744E-01    0.00000E+00    0.16696E+01
    27    0.10065E+04    0.14569E-01    0.00000E+00    0.17107E+01
    28    0.10217E+04    0.16597E-01    0.00000E+00    0.17561E+01
    29    0.10372E+04    0.18824E-01    0.00000E+00    0.18041E+01
    30    0.10530E+04    0.21257E-01    0.00000E+00    0.18507E+01
    31    0.10689E+04    0.23895E-01    0.00000E+00    0.18920E+01
    32    0.10850E+04    0.26722E-01    0.00000E+00    0.19245E+01
    33    0.11014E+04    0.29705E-01    0.00000E+00    0.19453E+01
    34    0.11180E+04    0.32826E-01    0.00000E+00    0.19521E+01
    35    0.11349E+04    0.36093E-01    0.00000E+00    0.19448E+01
    36    0.11519E+04    0.39538E-01    0.00000E+00    0.19234E+01
    37    0.11690E+04    0.43211E-01    0.00000E+00    0.18892E+01
    38    0.11863E+04    0.47155E-01    0.00000E+00    0.18444E+01
    39    0.12039E+04    0.51381E-01    0.00000E+00    0.17900E+01
    40    0.12217E+04    0.55889E-01    0.00000E+00    0.17261E+01
    41    0.12396E+04    0.60681E-01    0.00000E+00    0.16533E+01
    42    0.12577E+04    0.65761E-01    0.00000E+00    0.15739E+01
    43    0.12760E+04    0.71128E-01    0.00000E+00    0.14892E+01
    44    0.12943E+04    0.76781E-01    0.00000E+00    0.13951E+01
    45    0.13130E+04    0.82698E-01    0.00000E+00    0.12888E+01
    46    0.13319E+04    0.88884E-01    0.00000E+00    0.11707E+01
    47    0.13508E+04    0.95337E-01    0.00000E+00    0.10408E+01
    48    0.13698E+04    0.10206E+00    0.00000E+00    0.89781E+00
    49    0.13891E+04    0.10904E+00    0.00000E+00    0.73976E+00
    50    0.14087E+04    0.11629E+00    0.00000E+00    0.56588E+00
    51    0.14285E+04    0.12379E+00    0.00000E+00    0.37789E+00
    52    0.14485E+04    0.13157E+00    0.00000E+00    0.17630E+00
    53    0.14686E+04    0.13965E+00    0.00000E+00   -0.38717E-01
    54    0.14888E+04    0.14803E+00    0.00000E+00   -0.26637E+00
    55    0.15091E+04    0.15669E+00    0.00000E+00   -0.50597E+00
    56    0.15297E+04    0.16566E+00    0.00000E+00   -0.75794E+00
    57    0.15506E+04    0.17492E+00    0.00000E+00   -0.10231E+01
    58    0.15717E+04    0.18447E+00    0.00000E+00   -0.13001E+01
    59    0.15929E+04    0.19432E+00    0.00000E+00   -0.15872E+01
    60    0.16142E+04    0.20446E+00    0.00000E+00   -0.18853E+01
    61    0.16357E+04    0.21487E+00    0.00000E+00   -0.21958E+01
    62    0.16575E+04    0.22555E+00    0.00000E+00   -0.25199E+01
    63    0.16795E+04    0.23647E+00    0.00000E+00   -0.28575E+01
    64    0.17017E+04    0.24764E+00    0.00000E+00   -0.32084E+01
    65    0.17240E+04    0.25906E+00    0.00000E+00   -0.35723E+01
    66    0.17466E+04    0.27071E+00    0.00000E+00   -0.39496E+01
    67    0.17694E+04    0.28260E+00    0.00000E+00   -0.43410E+01
    68    0.17925E+04    0.29475E+00    0.00000E+00   -0.47466E+01
    69    0.18159E+04    0.30712E+00    0.00000E+00   -0.51652E+01
    70    0.18396E+04    0.31974E+00    0.00000E+00   -0.55956E+01
    71    0.18635E+04    0.33256E+00    0.00000E+00   -0.60369E+01
    72    0.18878E+04    0.34561E+00    0.00000E+00   -0.64893E+01
    73    0.19123E+04    0.35888E+00    0.00000E+00   -0.69531E+01
    74    0.19371E+04    0.37235E+00    0.00000E+00   -0.74277E+01
