    0.10000E-03    0.47475E+03
    0.10202E-03    0.48397E+03
    0.10408E-03    0.49337E+03
    0.10618E-03    0.50295E+03
    0.10833E-03    0.51272E+03
    0.11052E-03    0.52268E+03
    0.11275E-03    0.53283E+03
    0.11503E-03    0.54318E+03
    0.11735E-03    0.55372E+03
    0.11972E-03    0.56448E+03
    0.12214E-03    0.57544E+03
    0.12461E-03    0.58661E+03
    0.12712E-03    0.59800E+03
    0.12969E-03    0.60962E+03
    0.13231E-03    0.62145E+03
    0.13499E-03    0.63352E+03
    0.13771E-03    0.64582E+03
    0.14049E-03    0.65836E+03
    0.14333E-03    0.67114E+03
    0.14623E-03    0.68417E+03
    0.14918E-03    0.69745E+03
    0.15220E-03    0.71099E+03
    0.15527E-03    0.72479E+03
    0.15841E-03    0.73885E+03
    0.16161E-03    0.75319E+03
    0.16487E-03    0.76781E+03
    0.16820E-03    0.78271E+03
    0.17160E-03    0.79790E+03
    0.17507E-03    0.81338E+03
    0.17860E-03    0.82916E+03
    0.18221E-03    0.84525E+03
    0.18589E-03    0.86164E+03
    0.18965E-03    0.87836E+03
    0.19348E-03    0.89540E+03
    0.19739E-03    0.91276E+03
    0.20138E-03    0.93046E+03
    0.20544E-03    0.94851E+03
    0.20959E-03    0.96690E+03
    0.21383E-03    0.98565E+03
    0.21815E-03    0.10048E+04
    0.22255E-03    0.10242E+04
    0.22705E-03    0.10441E+04
    0.23164E-03    0.10643E+04
    0.23632E-03    0.10849E+04
    0.24109E-03    0.11060E+04
    0.24596E-03    0.11274E+04
    0.25093E-03    0.11492E+04
    0.25600E-03    0.11715E+04
    0.26117E-03    0.11942E+04
    0.26645E-03    0.12173E+04
    0.27183E-03    0.12409E+04
    0.27732E-03    0.12649E+04
    0.28292E-03    0.12894E+04
    0.28864E-03    0.13143E+04
    0.29447E-03    0.13398E+04
    0.30042E-03    0.13657E+04
    0.30649E-03    0.13921E+04
    0.31268E-03    0.14190E+04
    0.31899E-03    0.14465E+04
    0.32544E-03    0.14744E+04
    0.33201E-03    0.15029E+04
    0.33872E-03    0.15320E+04
    0.34556E-03    0.15616E+04
    0.35254E-03    0.15917E+04
    0.35966E-03    0.16225E+04
    0.36693E-03    0.16538E+04
    0.37434E-03    0.16857E+04
    0.38190E-03    0.17182E+04
    0.38962E-03    0.17514E+04
    0.39749E-03    0.17851E+04
    0.40552E-03    0.18196E+04
    0.41371E-03    0.18546E+04
    0.42207E-03    0.18904E+04
    0.43060E-03    0.19268E+04
    0.43929E-03    0.19639E+04
    0.44817E-03    0.20017E+04
    0.45722E-03    0.20402E+04
    0.46646E-03    0.20794E+04
    0.47588E-03    0.21194E+04
    0.48550E-03    0.21602E+04
    0.49530E-03    0.22017E+04
    0.50531E-03    0.22439E+04
    0.51552E-03    0.22870E+04
    0.52593E-03    0.23309E+04
    0.53656E-03    0.23756E+04
