    0.10000E-03    0.46891E+03
    0.10202E-03    0.47802E+03
    0.10408E-03    0.48730E+03
    0.10618E-03    0.49676E+03
    0.10833E-03    0.50641E+03
    0.11052E-03    0.51625E+03
    0.11275E-03    0.52628E+03
    0.11503E-03    0.53650E+03
    0.11735E-03    0.54691E+03
    0.11972E-03    0.55754E+03
    0.12214E-03    0.56836E+03
    0.12461E-03    0.57940E+03
    0.12712E-03    0.59065E+03
    0.12969E-03    0.60212E+03
    0.13231E-03    0.61381E+03
    0.13499E-03    0.62573E+03
    0.13771E-03    0.63788E+03
    0.14049E-03    0.65026E+03
    0.14333E-03    0.66288E+03
    0.14623E-03    0.67575E+03
    0.14918E-03    0.68887E+03
    0.15220E-03    0.70224E+03
    0.15527E-03    0.71587E+03
    0.15841E-03    0.72977E+03
    0.16161E-03    0.74393E+03
    0.16487E-03    0.75837E+03
    0.16820E-03    0.77308E+03
    0.17160E-03    0.78809E+03
    0.17507E-03    0.80338E+03
    0.17860E-03    0.81896E+03
    0.18221E-03    0.83485E+03
    0.18589E-03    0.85105E+03
    0.18965E-03    0.86756E+03
    0.19348E-03    0.88439E+03
    0.19739E-03    0.90154E+03
    0.20138E-03    0.91902E+03
    0.20544E-03    0.93684E+03
    0.20959E-03    0.95501E+03
    0.21383E-03    0.97353E+03
    0.21815E-03    0.99240E+03
    0.22255E-03    0.10116E+04
    0.22705E-03    0.10312E+04
    0.23164E-03    0.10512E+04
    0.23632E-03    0.10716E+04
    0.24109E-03    0.10924E+04
    0.24596E-03    0.11135E+04
    0.25093E-03    0.11351E+04
    0.25600E-03    0.11571E+04
    0.26117E-03    0.11795E+04
    0.26645E-03    0.12023E+04
    0.27183E-03    0.12256E+04
    0.27732E-03    0.12493E+04
    0.28292E-03    0.12735E+04
    0.28864E-03    0.12982E+04
    0.29447E-03    0.13233E+04
    0.30042E-03    0.13489E+04
    0.30649E-03    0.13750E+04
    0.31268E-03    0.14016E+04
    0.31899E-03    0.14287E+04
    0.32544E-03    0.14563E+04
    0.33201E-03    0.14844E+04
    0.33872E-03    0.15131E+04
    0.34556E-03    0.15424E+04
    0.35254E-03    0.15721E+04
    0.35966E-03    0.16025E+04
    0.36693E-03    0.16334E+04
    0.37434E-03    0.16650E+04
    0.38190E-03    0.16971E+04
    0.38962E-03    0.17298E+04
    0.39749E-03    0.17632E+04
    0.40552E-03    0.17972E+04
    0.41371E-03    0.18318E+04
    0.42207E-03    0.18671E+04
    0.43060E-03    0.19031E+04
    0.43929E-03    0.19397E+04
    0.44817E-03    0.19771E+04
    0.45722E-03    0.20151E+04
    0.46646E-03    0.20539E+04
    0.47588E-03    0.20934E+04
    0.48550E-03    0.21336E+04
    0.49530E-03    0.21746E+04
    0.50531E-03    0.22164E+04
    0.51552E-03    0.22589E+04
    0.52593E-03    0.23022E+04
    0.53656E-03    0.23464E+04
    0.54739E-03    0.23914E+04
    0.55845E-03    0.24372E+04
    0.56973E-03    0.24839E+04
    0.58124E-03    0.25314E+04
    0.59299E-03    0.25798E+04
    0.60496E-03    0.26292E+04
    0.61719E-03    0.26794E+04
    0.62965E-03    0.27306E+04
    0.64237E-03    0.27827E+04
    0.65535E-03    0.28358E+04
    0.66859E-03    0.28899E+04
    0.68210E-03    0.29449E+04
    0.69588E-03    0.30010E+04
    0.70993E-03    0.30581E+04
    0.72427E-03    0.31162E+04
    0.73891E-03    0.31754E+04
    0.75383E-03    0.32357E+04
    0.76906E-03    0.32971E+04
    0.78460E-03    0.33596E+04
    0.80045E-03    0.34232E+04
    0.81662E-03    0.34880E+04
    0.83311E-03    0.35539E+04
    0.84994E-03    0.36211E+04
    0.86711E-03    0.36894E+04
    0.88463E-03    0.37590E+04
    0.90250E-03    0.38298E+04
    0.92073E-03    0.39019E+04
    0.93933E-03    0.39752E+04
    0.95831E-03    0.40499E+04
    0.97767E-03    0.41259E+04
    0.99742E-03    0.42032E+04
    0.10176E-02    0.42819E+04
    0.10381E-02    0.43619E+04
    0.10591E-02    0.44434E+04
    0.10805E-02    0.45263E+04
    0.11023E-02    0.46106E+04
    0.11246E-02    0.46964E+04
    0.11473E-02    0.47837E+04
    0.11705E-02    0.48725E+04
    0.11941E-02    0.49628E+04
    0.12182E-02    0.50546E+04
    0.12429E-02    0.51480E+04
    0.12680E-02    0.52430E+04
    0.12936E-02    0.53396E+04
    0.13197E-02    0.54378E+04
    0.13464E-02    0.55377E+04
    0.13736E-02    0.56392E+04
    0.14013E-02    0.57424E+04
    0.14296E-02    0.58473E+04
    0.14585E-02    0.59540E+04
    0.14880E-02    0.60623E+04
    0.15180E-02    0.61725E+04
    0.15487E-02    0.62844E+04
    0.15800E-02    0.63981E+04
    0.16119E-02    0.65137E+04
    0.16445E-02    0.66311E+04
    0.16777E-02    0.67503E+04
    0.17116E-02    0.68715E+04
    0.17462E-02    0.69945E+04
    0.17814E-02    0.71194E+04
    0.18174E-02    0.72463E+04
    0.18541E-02    0.73751E+04
    0.18916E-02    0.75058E+04
    0.19298E-02    0.76386E+04
    0.19688E-02    0.77733E+04
    0.20086E-02    0.79100E+04
    0.20491E-02    0.80488E+04
    0.20905E-02    0.81895E+04
    0.21328E-02    0.83324E+04
    0.21758E-02    0.84772E+04
    0.22198E-02    0.86242E+04
    0.22646E-02    0.87732E+04
    0.23104E-02    0.89243E+04
    0.23571E-02    0.90775E+04
    0.24047E-02    0.92328E+04
    0.24533E-02    0.93902E+04
    0.25028E-02    0.95497E+04
    0.25534E-02    0.97114E+04
    0.26050E-02    0.98751E+04
    0.26576E-02    0.10041E+05
    0.27113E-02    0.10209E+05
    0.27660E-02    0.10379E+05
    0.28219E-02    0.10551E+05
    0.28789E-02    0.10726E+05
    0.29371E-02    0.10902E+05
    0.29964E-02    0.11081E+05
    0.30569E-02    0.11261E+05
    0.31187E-02    0.11444E+05
    0.31817E-02    0.11629E+05
    0.32460E-02    0.11816E+05
    0.33115E-02    0.12005E+05
    0.33784E-02    0.12196E+05
    0.34467E-02    0.12388E+05
    0.35163E-02    0.12583E+05
    0.35874E-02    0.12780E+05
    0.36598E-02    0.12979E+05
    0.37338E-02    0.13180E+05
    0.38092E-02    0.13382E+05
    0.38861E-02    0.13587E+05
    0.39646E-02    0.13793E+05
    0.40447E-02    0.14001E+05
    0.41264E-02    0.14211E+05
    0.42098E-02    0.14422E+05
    0.42948E-02    0.14635E+05
    0.43816E-02    0.14850E+05
    0.44701E-02    0.15066E+05
    0.45604E-02    0.15284E+05
    0.46525E-02    0.15503E+05
